example_id,image_path,human_label,target_label,allowed_clip_labels,original_prediction_label,original_confidence,original_is_target,original_correct,high_confidence_failure,target_prob_orig,target_rank_orig,distractor_label,distractor_present,distractor_prob_orig,distractor_rank_orig,best_operator,post_prediction_label,post_is_target,target_prob_post,target_rank_post,distractor_prob_post,pairwise_margin_orig,pairwise_margin_post,margin_improved,oracle_improves_target_prob,oracle_improves_target_rank,oracle_decreases_distractor,oracle_recovers_top1,oracle_recovers_top3,oracle_recovers_top5,oracle_top5_or_pairwise,strong_pairwise_improvement,text_object_iou,n_text_boxes,n_object_boxes,n_dominant_objects,target_area_frac,max_text_area_frac,passes_ambiguity,is_directional_failure,is_strict_oracle_repairable,in_clean_subset
142,,umbrella,umbrella,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,umbrella,0.9999250173568726,True,True,False,0.9999250173568726,1,donut,False,2.5487252059974708e-05,2,expanded_gray_fill_1.25,umbrella,True,0.9999178647994995,1,2.5047208964679157e-06,0.9998995301048126,0.999915360078603,True,False,False,False,True,True,True,True,False,0.0,2,1,1,0.5374282525510204,0.04456313775510204,True,False,False,True
143,,truck,truck,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,hot dog,0.2863357961177826,False,False,False,0.15166538953781128,3,hot dog,False,0.2863357961177826,1,expanded_gray_fill_1.25,truck,True,0.32273924350738525,1,0.021963268518447876,-0.1346704065799713,0.3007759749889374,True,True,True,True,True,True,True,True,True,0.0,5,1,0,0.07254464285714286,0.021763392857142856,True,True,True,False
144,,bicycle,bicycle,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,bicycle,0.341300904750824,True,True,False,0.341300904750824,1,motorcycle,False,0.3397168517112732,2,expanded_gray_fill_1.25,bicycle,True,0.42292967438697815,1,0.3330775499343872,0.0015840530395507812,0.08985212445259094,True,True,False,False,True,True,True,True,False,0.0,1,1,0,0.06875797193877552,0.034677933673469385,True,False,False,False
145,,laptop,laptop,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,cup,0.3685372471809387,False,False,False,0.20348891615867615,2,cup,False,0.3685372471809387,1,expanded_gray_fill_1.25,laptop,True,0.9952923059463501,1,0.00043031960376538336,-0.16504833102226257,0.9948619863425847,True,True,True,True,True,True,True,True,True,0.0,8,1,1,0.1287468112244898,0.01363201530612245,True,True,True,False
146,,bicycle,bicycle,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,bicycle,0.8350619077682495,True,True,False,0.8350619077682495,1,umbrella,False,0.10466767847537994,2,gray_fill,bicycle,True,0.842859148979187,1,0.09919962286949158,0.7303942292928696,0.7436595261096954,True,False,False,False,True,True,True,True,False,0.0,1,1,0,0.0496452487244898,0.0030293367346938774,True,False,False,False
147,,truck,truck,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,bus,0.5576903223991394,False,False,False,0.3230842351913452,2,bus,False,0.5576903223991394,1,expanded_gray_fill_1.25,bus,False,0.4216853082180023,2,0.5099678039550781,-0.2346060872077942,-0.0882824957370758,True,True,False,True,False,True,True,True,False,0.0,4,1,1,0.1833545918367347,0.007971938775510204,True,True,False,True
148,,bus,bus,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,bus,0.999822199344635,True,True,False,0.999822199344635,1,train,False,0.0001010442865663208,2,gaussian_blur,bus,True,0.9998239874839783,1,9.883508755592629e-05,0.9997211550580687,0.9997251523964223,True,False,False,False,True,True,True,True,False,0.0,1,2,1,0.5275231186224489,0.0023915816326530613,True,False,False,False
149,,cake,cake,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,cake,0.9884493947029114,True,True,False,0.9884493947029114,1,donut,False,0.011465568095445633,2,gaussian_blur,cake,True,0.9850939512252808,1,0.014805268496274948,0.9769838266074657,0.9702886827290058,False,False,False,False,True,True,True,True,False,0.02027027027027027,1,2,2,0.36172672193877553,0.002152423469387755,True,False,False,False
150,,motorcycle,motorcycle,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,motorcycle,0.9984859824180603,True,True,False,0.9984859824180603,1,bicycle,False,0.0013372492976486683,2,expanded_blur_1.25,motorcycle,True,0.9985587000846863,1,0.0012578194728121161,0.9971487331204116,0.9973008806118742,True,False,False,False,True,True,True,True,False,0.0,1,2,2,0.32358099489795916,0.002331792091836735,True,False,False,False
151,,truck,truck,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,truck,0.8017774224281311,True,True,False,0.8017774224281311,1,car,False,0.08417709916830063,2,expanded_blur_1.25,truck,True,0.8368940353393555,1,0.08715140074491501,0.7176003232598305,0.7497426345944405,True,True,False,False,True,True,True,True,False,0.0,3,1,0,0.06255978954081633,0.006417410714285714,True,False,False,False
152,,banana,banana,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,banana,0.9997524619102478,True,True,False,0.9997524619102478,1,apple,False,9.317899093730375e-05,2,gray_fill,banana,True,0.9997348189353943,1,0.00010285286407452077,0.9996592829193105,0.9996319660713198,False,False,False,False,True,True,True,True,False,0.0,1,1,1,0.3603515625,0.0026307397959183672,True,False,False,False
153,,motorcycle,motorcycle,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,motorcycle,0.9890257716178894,True,True,False,0.9890257716178894,1,bicycle,False,0.006759695243090391,2,expanded_blur_1.25,motorcycle,True,0.9895248413085938,1,0.0074376012198626995,0.982266076374799,0.982087240088731,False,False,False,False,True,True,True,True,False,0.0,2,1,1,0.12950414540816327,0.007354113520408163,True,False,False,True
154,,car,car,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,truck,0.8144549131393433,False,False,True,0.0936712846159935,2,truck,False,0.8144549131393433,1,gaussian_blur,truck,False,0.14152933657169342,2,0.7501403093338013,-0.7207836285233498,-0.6086109727621078,True,True,False,True,False,True,True,True,False,0.0,1,1,0,0.06248007015306122,0.008071588010204082,True,True,False,False
155,,cat,cat,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,cat,0.9961228966712952,True,True,False,0.9961228966712952,1,dog,False,0.00228579668328166,2,gaussian_blur,cat,True,0.9968558549880981,1,0.0017093546921387315,0.9938370999880135,0.9951465002959594,True,False,False,False,True,True,True,True,False,0.022548317823908374,4,1,1,0.3248963647959184,0.021623883928571428,True,False,False,True
156,,laptop,laptop,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,laptop,0.7733344435691833,True,True,False,0.7733344435691833,1,airplane,False,0.09660934656858444,2,expanded_blur_1.25,laptop,True,0.8290752172470093,1,0.07002273947000504,0.6767250970005989,0.7590524777770042,True,True,False,True,True,True,True,True,False,0.0,1,1,1,0.23060825892857142,0.002272002551020408,True,False,False,False
157,,airplane,airplane,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,airplane,0.9999561309814453,True,True,False,0.9999561309814453,1,suitcase,False,1.6884463548194617e-05,2,gaussian_blur,airplane,True,0.999972939491272,1,1.4475825082627125e-05,0.9999392465178971,0.9999584636661893,True,False,False,False,True,True,True,True,False,0.0,2,1,0,0.0791015625,0.003288424744897959,True,False,False,False
158,,motorcycle,motorcycle,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,motorcycle,0.9795681238174438,True,True,False,0.9795681238174438,1,bicycle,False,0.020379867404699326,2,expanded_blur_1.25,motorcycle,True,0.9879273772239685,1,0.012041577138006687,0.9591882564127445,0.9758858000859618,True,False,False,False,True,True,True,True,False,0.010818307905686546,4,3,2,0.704719387755102,0.021524234693877552,True,False,False,False
159,,pizza,pizza,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,sandwich,0.9332566261291504,False,False,True,0.054708331823349,2,sandwich,False,0.9332566261291504,1,gray_fill,sandwich,False,0.09906212985515594,2,0.8797104358673096,-0.8785482943058014,-0.7806483060121536,True,True,False,True,False,True,True,True,False,0.0,2,1,1,0.14708227040816327,0.009207589285714286,True,True,False,True
160,,suitcase,suitcase,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,suitcase,0.9785459041595459,True,True,False,0.9785459041595459,1,backpack,False,0.013983708806335926,2,expanded_gray_fill_1.25,suitcase,True,0.9826287031173706,1,0.008501372300088406,0.96456219535321,0.9741273308172822,True,False,False,False,True,True,True,True,False,0.0,1,2,2,0.5940688775510204,0.012914540816326531,True,False,False,False
161,,car,car,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,bus,0.4324060380458832,False,False,False,0.06710108369588852,4,bus,False,0.4324060380458832,1,expanded_blur_1.25,bus,False,0.1647317260503769,3,0.32564201951026917,-0.36530495434999466,-0.16091029345989227,True,True,True,True,False,True,True,True,True,0.0,5,1,0,0.07800542091836735,0.006138392857142857,True,True,True,False
162,,cow,cow,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,cow,0.9990338087081909,True,True,False,0.9990338087081909,1,horse,False,0.0007073182496242225,2,gaussian_blur,cow,True,0.9991638660430908,1,0.0005993015947751701,0.9983264904585667,0.9985645644483157,True,False,False,False,True,True,True,True,False,0.0,1,1,1,0.7488042091836735,0.002551020408163265,True,False,False,False
163,,hot dog,hot dog,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,hot dog,0.9366651177406311,True,True,False,0.9366651177406311,1,sandwich,False,0.06301748752593994,2,gaussian_blur,hot dog,True,0.8788133859634399,1,0.12085741758346558,0.8736476302146912,0.7579559683799744,False,False,False,False,True,True,True,True,False,0.10639880952380952,6,2,2,0.28380102040816324,0.02564971301020408,True,False,False,False
164,,cat,cat,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,cat,0.9762019515037537,True,True,False,0.9762019515037537,1,dog,False,0.016273871064186096,2,expanded_blur_1.25,cat,True,0.9730156064033508,1,0.016369691118597984,0.9599280804395676,0.9566459152847528,False,False,False,False,True,True,True,True,False,0.0,4,1,0,0.06875797193877552,0.003667091836734694,True,False,False,False
165,,laptop,laptop,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,backpack,0.8523839712142944,False,False,True,0.12872804701328278,2,backpack,False,0.8523839712142944,1,expanded_gray_fill_1.25,backpack,False,0.16176803410053253,2,0.8170145153999329,-0.7236559242010117,-0.6552464812994003,True,True,False,True,False,True,True,True,False,0.0,1,2,2,0.14399314413265307,0.0033880739795918366,True,True,False,False
166,,elephant,elephant,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,elephant,0.9974306225776672,True,True,False,0.9974306225776672,1,giraffe,False,0.0021779206581413746,2,expanded_gray_fill_1.25,elephant,True,0.9972341656684875,1,0.002444081474095583,0.9952527019195259,0.994790084194392,False,False,False,False,True,True,True,True,False,0.0,3,1,1,0.4340720663265306,0.0034080038265306123,True,False,False,True
167,,bus,bus,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,bus,0.9992731213569641,True,True,False,0.9992731213569641,1,truck,False,0.0004701454599853605,2,expanded_blur_1.25,bus,True,0.9992608428001404,1,0.0004613445489667356,0.9988029758969788,0.9987994982511736,False,False,False,False,True,True,True,True,False,0.011627906976744186,3,2,1,0.5698939732142857,0.0025111607142857145,True,False,False,False
168,,sandwich,sandwich,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,sandwich,0.9983737468719482,True,True,False,0.9983737468719482,1,cup,False,0.0007399219321087003,2,gray_fill,sandwich,True,0.9987264275550842,1,0.0007075403700582683,0.9976338249398395,0.998018887185026,True,False,False,False,True,True,True,True,False,0.034782608695652174,4,2,1,0.1803252551020408,0.0049824617346938774,True,False,False,True
169,,cow,cow,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,horse,0.6188005208969116,False,False,False,0.051771871745586395,3,horse,False,0.6188005208969116,1,gaussian_blur,horse,False,0.022692976519465446,3,0.7002008557319641,-0.5670286491513252,-0.6775078792124987,False,False,False,False,False,True,True,True,False,0.0,1,1,1,0.4593032525510204,0.00860969387755102,True,False,False,True
170,,pizza,pizza,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,sandwich,0.540520966053009,False,False,False,0.3724534809589386,2,sandwich,False,0.540520966053009,1,expanded_gray_fill_1.25,pizza,True,0.8145468235015869,1,0.1447073370218277,-0.16806748509407043,0.6698394864797592,True,True,True,True,True,True,True,True,True,0.0,3,2,2,0.11244419642857142,0.011120854591836735,True,True,True,False
171,,cake,cake,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,cake,0.9996262788772583,True,True,False,0.9996262788772583,1,bottle,False,0.000155483721755445,2,expanded_blur_1.25,cake,True,0.9995798468589783,1,3.253241447964683e-05,0.9994707951555029,0.9995473144444986,True,False,False,False,True,True,True,True,False,0.0,3,1,0,0.053631218112244895,0.026506696428571428,True,False,False,False
172,,airplane,airplane,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,airplane,0.9997525811195374,True,True,False,0.9997525811195374,1,bird,False,0.00012267319834791124,2,expanded_blur_1.25,airplane,True,0.9998372793197632,1,5.960753696854226e-05,0.9996299079211894,0.9997776717827946,True,False,False,False,True,True,True,True,False,0.0,2,1,1,0.43680245535714285,0.0025111607142857145,True,False,False,False
